the person	sit on	the" doorstep	11
the person	sit on	a doorstep	11
the person	slam door in	their faces	11
the person	keep	his door	11
the person	leave	the doorway	11
the person	slam	the front door	11
the person	slam	that door	11
the person	hear	the outer door	11
the person	rap on	an inner door	11
the person	get within	several guarded doors of her	11
the person	pass	the lighted doorway	11
the person	wait in	the doorway	11
the person	go out through	the door	11
the person	open door in	a ram-jet plane	11
the person	be building in	the outdoors sense	11
the person	stand in	the bedroom doorway	11
the person	open	her own door	11
the person	go to	the bedroom door	11
the person	stand in	my doorway	11
the person	open	the side door	11
the person	open door to	the hall	11
the person	look from	the doorway	11
the person	pass	the doors	11
the person	ring	the front-door bell	11
the person	stop at	her door	11
the person	leave	the back door	11
the person	close door of	the room	11
the person	let go of	the door	11
the person	lurch to	the door	11
the person	slide out	the door	11
the person	close	its door	11
the person	go in	the front door	11
the person	pass	several doors	11
the person	slam	the bedroom door	11
the person	go through	the double doors	11
the person	raise	the door	11
the person	stroll to	the door	11
the person	pop	the door	11
the person	get as	the door	11
the person	lock door from	the outside	11
the person	shut door in	his face	11
the person	knock at	the front door	11
the person	say through	the door	11
the person	go in	the back door	11
the person	force	the door open	11
the person	tell	the door	11
the person	fly to	the door	11
the person	lock	the back door	11
the person	reach	the kitchen door	11
the person	open	the nearest door	11
the person	see	another door	11
the person	open	the rear doors	11
the person	glance through	the door	11
the person	disappear into	a doorway	11
the person	ease	the third door	11
the person	be about to open	the door	11
the person	open door to	the room	11
the person	hear	the outer door slam	11
the person	linger at	the door	11
the person	need	a door	11
the person	pound	the door	10
the person	slam into	the door	10
the person	unlock	the bathroom door	10
the person	come in through	the door	10
the person	lay hand on	the door	10
the person	hear	the bathroom door	10
the person	glance over at	the door	10
the person	lock	her bedroom door	10
the person	unlock	that door	10
the person	stumble towards	the door	10
the person	eye	the door	10
the person	reach for	the doorhandle	10
the person	lift	the door	10
the person	leave	the front door	10
the person	go to	the next door	10
the person	run towards	the door	10
the person	reach door at	the other end	10
the person	turn to open	the door	10
the person	begin to close	the door	10
the person	go through	the revolving door	10
the person	turn as	the door	10
the person	lock	the outer door	10
the person	keep look at	the door	10
the person	pause in	the door	10
the person	interest in	the hall door	10
the person	hear	the street door	10
the person	gesture towards	the door	10
the person	turn head toward	the door	10
the person	step into	a doorway	10
the person	live door to	each other	10
the person	stand on	the doorstep	10
the person	be at	her door	10
the person	grope for	the door	10
the person	shove through	a door	10
the person	manage to get	the door	10
the person	be right outside	the door	10
the person	glance at	the open door	10
the person	bang on	my door	10
the person	close	the cage door	10
the person	hit	the door button	10
the person	reach door at	the top of the stairs	10
the person	open door on	the right	10
the person	stride toward	a door	10
the person	walk toward	the door of the lounge	10
the person	go to	the open door	10
the person	start toward	the doorway	10
the person	cause	the door	10
the person	speak	the door	10
the person	go to	the cell door	10
the person	be out	the front door	10
the person	stand in	an open doorway	10
the person	be at	the bedroom door	10
the person	open	a side door	10
the person	find	the back door	10
the person	close	the cabin door	10
the person	knock at	a door	10
the person	stomp out	the door	10
the person	come through	the doors	10
the person	go to open	the access door	10
the person	shut	the bedroom door	10
the person	push	open the door	10
the person	hasten to	the door	10
the person	nod at	the door	10
the person	see	this door	10
the person	flee out	the door	10
the person	come to	a closed door	10
the person	forget	the door	10
the person	stand before	the small plain door of the mule 's own room	10
the person	crawl to	the door	10
the person	use	the doors	10
the person	want to open	the door	10
the person	arrive at	the front door	10
the person	find	that door	10
the person	lose	a door	10
the person	keep	the doors	10
the person	rap at	a door	10
the person	close door of	his room	10
the person	run to	the doors	10
the person	knock on	the first door	10
the person	beat at	the door	10
the person	stand in	the open door	10
the person	see through	the open door	10
the person	open	the sliding glass door	10
the person	be	the doorman	10
the person	rush through	the door	10
the person	reach	the side door	10
the person	have	the doors	10
the person	turn to look at	the door	10
the person	knock upon	the door	10
the person	remember	the door	10
the person	have	a drink	593
the person	need	a drink	431
the person	want	a drink	340
the person	take	a drink	221
the person	like	a drink	167
the person	have	another drink	162
the person	take	another drink	154
the person	drink	coffee	149
the person	drink	water	118
the person	use	a drink	117
the person	drink	beer	110
the person	drink	wine	110
the person	finish	my drink	99
the person	get	a drink	99
the person	drink	anything	98
the person	take	a long drink	97
the person	finish	his drink	91
the person	sip	his drink	88
the person	be	drinking	88
the person	have	a few drinks	82
the person	take drink of	water	81
the person	drink	tea	77
the person	drink	the wine	75
the person	drink	the water	72
the person	sip	her drink	66
the person	drink	a lot	60
the person	drink	half	57
the person	drink in	silence	56
the person	take drink of	wine	55
the person	have couple of	drinks	54
the person	drink	a little	51
the person	sip	my drink	50
the person	drink	some more	50
the person	drink	some	50
the person	care for	a drink	49
the person	want	another drink	49
the person	have drink of	water	47
the person	drink	nothing	46
the person	drink	his coffee	44
the person	drink	some water	42
the person	finish	her drink	41
the person	drink cup of	coffee	40
the person	take sip of	his drink	39
the person	drink	the tea	38
the person	drink	champagne	38
the person	want	a drink of water	36
the person	get drink of	water	36
the person	have	a drink or #	34
the person	drink	the stuff	34
the person	stop for	a drink	34
the person	have	# drinks	33
the person	drink	his fill	33
the person	drink	some coffee	31
the person	drink glass of	water	31
the person	drink	their fill	30
the person	drink	some wine	30
the person	drink	the coffee	29
the person	drink	more water	29
the person	drink	a toast	29
the person	drink glass of	wine	29
the person	drink	all night	29
the person	finish	our drinks	29
the person	need	another drink	28
the person	sip at	his drink	28
the person	have	some drinks	28
the person	drink	half of it	28
the person	drink	his wine	28
the person	drink	something	27
the person	have	# drink	27
the person	finish	the drink	27
the person	go for	a drink	27
the person	pour	another drink	26
the person	finish	their drinks	26
the person	drink	much wine	26
the person	go to get	a drink	26
the person	drink	my fill	26
the person	drink	milk	26
the person	drink	any more	25
the person	order	a drink	25
the person	take drink of	the wine	24
the person	drink	a bit	23
the person	buy	drinks	22
the person	have	drinks	22
the person	drink	more	22
the person	drink	his health	22
the person	drink	a little water	22
the person	give up	drinking	22
the person	have	food and drink	21
the person	drink	whiskey	21
the person	take drink of	beer	21
the person	take	a deep drink	21
the person	be	a drinker	21
the person	take	the drink	21
the person	drink	last night	20
the person	drink	the brandy	20
the person	go to have	a drink	20
the person	drink	the beer	20
the person	pour	a drink	20
the person	have	the drink	20
the person	drain	his drink	20
the person	drink	his beer	20
the person	drink	no more	19
the person	like	another drink	19
the person	drink from	the bottle	19
the person	drink	the toast	19
the person	drink	some and	19
the person	accept	the drink	19
the person	drink	more wine	19
the person	drink	much coffee	19
the person	pick up	her drink	19
the person	be	a drinking man	19
the person	drink	your health	18
the person	finish	drinking	18
the person	do	drink	18
the person	have	that drink	18
the person	drink	his tea	18
the person	have	our drinks	18
the person	drink	vodka	18
the person	ask for	a drink	18
the person	drink	my drink	18
the person	toss off	his drink	17
the person	take sip of	her drink	17
the person	drink	some more water	17
the person	sip	the drink	17
the person	like	a drink of water	17
the person	drink of	the wine	17
the person	drink	a cup	17
the person	take drink of	coffee	17
the person	drink like	a fish	17
the person	drink	all the time	17
the person	drink cup of	water	17
the person	go out for	a drink	16
the person	raise	his drink	16
the person	order	another drink	16
the person	drink	her wine	16
the person	quit	drinking	16
the person	buy round of	drinks	16
the person	drink	my coffee	16
the person	get	food and drink	16
the person	drink	the milk	16
the person	drink	a great deal	16
the person	drink lot of	beer	16
the person	drink	the rest	15
the person	drink	much beer	15
the person	drink	some beer	15
the person	drink from	the cup	15
the person	pour	the drink	15
the person	stare into	his drink	15
the person	make	her drink	15
the person	drink about	half of it	15
the person	drink cup of	tea	15
the person	pick up	his drink	15
the person	drink	her coffee	14
the person	sip at	her drink	14
the person	go have	a drink	14
the person	drink	alcohol	14
the person	drink	everything	14
the person	take sip of	my drink	14
the person	want	that drink	14
the person	accept	the price of # drinks	14
the person	order	drinks	14
the person	drink	their coffee	14
the person	drink	your fill	14
the person	down	the drink	13
the person	drink	brandy	13
the person	be	drink	13
the person	drink from	his glass	13
the person	serve	drinks	13
the person	drink	her tea	13
the person	have to have	a drink	13
the person	drink of	the water	13
the person	stare at	his drink	13
the person	go on	drinking	13
the person	set	the drink	13
the person	go	drinking	13
the person	drink	bourbon	13
the person	have	his drink	12
the person	drink for	a while	12
the person	drink	our fill	12
the person	pick up	the drink	12
the person	drink	a little wine	12
the person	drink	gin	12
the person	stop	drinking	12
the person	need	food and drink	12
the person	drink	all the water	12
the person	need be	a drink	12
the person	drink	his drink	12
the person	decide on	a drink	12
the person	drink	a good deal	12
the person	drink from	the mother	12
the person	drink	her soup	12
the person	drink	whisky	12
the person	drink	my wine	11
the person	have drink in	his hand	11
the person	drink	all day	11
the person	drink from	the stream	11
the person	drink	# cups of coffee	11
the person	swallow	his drink	11
the person	choose to drink	flybane	11
the person	drink	# cups of herb tea	11
the person	drink	his water	11
the person	drink	scotch	11
the person	push	his drink	11
the person	drink	a glass	11
the person	feel like	a drink	11
the person	drink	the champagne	11
the person	take to	drinking	11
the person	drink	life	11
the person	drink glass of	milk	11
the person	drink	their drinks	11
the person	drink	lemonade	11
the person	drink from	the water	11
the person	take drink from	the bottle	11
the person	drink bottle of	wine	11
the person	knock	the drink	10
the person	sip at	her hot drink	10
the person	have	a drinking problem	10
the person	drink to	excess	10
the person	drink	much	10
the person	get	a drink or #	10
the person	pour	drinks	10
the person	buy	a drink	10
the person	drink from	the spring	10
the person	drink	a good deal of gin	10
the person	put away	# drinks	10
the person	say after	the drinks	10
the person	make	the drinks	10
the person	drink for	hours	10
the person	drink	more beer	10
the person	have	several drinks	10
the person	bring	food and drink	10
the person	drink at	the stream	10
the person	want be	a drink	10
the person	order	your drink	10
the person	drink	a beer	10
the person	drink	the drink	10
the person	drink	more coffee	10
the person	drink	black coffee	10
the person	drink	the broth	10
the person	take	a big drink	10
the person	eat	something	274
the person	eat	nothing	244
the person	eat	breakfast	219
the person	eat	meat	182
the person	eat	dinner	162
the person	eat	lunch	112
the person	eat	the food	109
the person	eat	everything	70
the person	eat	all day	54
the person	eat	supper	54
the person	eat	a meal	48
the person	eat	no more	48
the person	eat	people	46
the person	eat	today	41
the person	eat	a little	41
the person	eat	the fruit	41
the person	eat	fish	40
the person	eat	grass	40
the person	eat	the fish	38
the person	eat	food	38
the person	eat	bread	37
the person	eat	a horse	35
the person	eat	a thing	34
the person	eat	the meal	34
the person	eat	a bite	33
the person	eat	last night	32
the person	eat	the meat	31
the person	eat	a lot	31
the person	eat	his breakfast	30
the person	eat	his lunch	27
the person	eat	another bite	27
the person	eat	an apple	26
the person	eat	his dinner	26
the person	eat	some	24
the person	eat	a sandwich	23
the person	eat	the bread	22
the person	eat	raw meat	22
the person	eat	the rest	22
the person	eat	# times	22
the person	eat	our fill	21
the person	eat	our food	21
the person	eat	his fill	21
the person	eat	their food	21
the person	eat	red meat	20
the person	eat	candy	20
the person	eat	the stew	20
the person	eat	fruit	19
the person	eat	# meals	19
the person	eat	my dinner	19
the person	eat	some food	18
the person	eat	none of it	18
the person	eat	his meals	18
the person	eat	dessert	18
the person	eat	your food	18
the person	eat	my breakfast	18
the person	eat	his food	18
the person	eat	some breakfast	17
the person	eat	pork	17
the person	eat	some bread	17
the person	eat	the apple	16
the person	eat	that night	16
the person	eat	# eggs	16
the person	eat	his supper	16
the person	eat	your breakfast	16
the person	eat	the eggs	16
the person	eat	her breakfast	15
the person	eat	the grass	15
the person	eat	berries	15
the person	eat	pizza	15
the person	eat	a light breakfast	15
the person	eat	that day	15
the person	eat	a bit	15
the person	eat	this morning	14
the person	eat	my food	14
the person	eat	chicken	14
the person	eat	their fill	13
the person	eat	rice	13
the person	eat	a few bites	13
the person	eat	more	13
the person	eat	your dinner	13
the person	eat	these days	13
the person	eat	their lunch	13
the person	eat	a little food	13
the person	eat	a light meal	13
the person	eat	her food	12
the person	eat	some more	12
the person	eat	your supper	12
the person	eat	half	12
the person	eat	potato chips	12
the person	eat	their dinner	12
the person	eat	eggs	12
the person	eat	your heart	12
the person	eat	ice cream	11
the person	eat	the soup	11
the person	eat	no meat	11
the person	eat	bread and cheese	11
the person	eat	.	11
the person	eat	sweets	11
the person	eat	a hearty breakfast	11
the person	eat	none	11
the person	eat	the difference	11
the person	eat	any thing	11
the person	eat	a morsel	11
the person	eat	porridge	11
the person	eat	the breakfast	11
the person	eat	a great deal	11
the person	eat	the berries	11
the person	eat	the whole thing	11
the person	eat	their meals	10
the person	eat	the candy	10
the person	eat	a quick lunch	10
the person	eat	a hot meal	10
the person	eat	all this	10
the person	eat	my fill	10
the person	eat	insects	10
the person	eat	spaghetti	10
the person	eat	a day	10
the person	eat	beans	10
the person	eat	hay	10
the person	eat	our meals	10
the person	eat	a hamburger	10
the person	eat	my supper	10
the person	be	friends	2284
the person	have	friends	685
the person	be	old friends	374
the person	have	no friends	320
the person	be	good friends	308
the person	become	friends	274
the person	make	friends	220
the person	be	your friends	217
the person	be	my friends	211
the person	have	any friends	167
the person	have	many friends	158
the person	be among	friends	153
the person	get	friends	119
the person	be	all friends	110
the person	be	his friends	89
the person	be	best friends	87
the person	have	few friends	79
the person	be	close friends	78
the person	have lot of	friends	71
the person	be best of	friends	67
the person	want to be	friends	64
the person	be	great friends	62
the person	be	our friends	62
the person	be with	friends	62
the person	need	friends	58
the person	become	good friends	58
the person	have	some friends	52
the person	tell	my friends	49
the person	go to be	friends	47
the person	have	# friends	45
the person	have	powerful friends	41
the person	be	such good friends	41
the person	see	his friends	41
the person	get lot of	friends	41
the person	tell	his friends	40
the person	find	friends	39
the person	make	many friends	39
the person	look at	his friends	35
the person	have	other friends	35
the person	see	my friends	34
the person	part	friends	34
the person	think	your friends	33
the person	get	some friends	32
the person	tell	your friends	29
the person	be	fast friends	29
the person	be	her friends	28
the person	come in	friendship	27
the person	make	new friends	27
the person	bring	some friends	27
the person	stay	friends	26
the person	remain	friends	26
the person	leave	his friends	26
the person	call	friends	26
the person	lose	friends	25
the person	get to be	friends	25
the person	stay with	friends	25
the person	be more than	friends	25
the person	have	my friends	25
the person	get	no friends	25
the person	want	friends	24
the person	have	a few friends	23
the person	have	your friends	23
the person	find	your friends	23
the person	have circle of	friends	22
the person	be	such friends	21
the person	strike up	a friendship	21
the person	bring	your friends	20
the person	think of	his friends	20
the person	ask	his friends	20
the person	become	fast friends	20
the person	be	bosom friends	19
the person	ask	your friends	19
the person	have	no other friends	19
the person	have	no close friends	19
the person	say to	his friends	19
the person	be	dear friends	19
the person	see	your friends	18
the person	be	friends or enemies	18
the person	count	friends	18
the person	be without	friends	18
the person	warn	his friends	18
the person	be to be	friends	18
the person	make	no friends	18
the person	bring	friends	18
the person	expect	friends	18
the person	give	his friends	17
the person	think	our friends	17
the person	meet as	friends	17
the person	want	my friends	17
the person	be	real friends	17
the person	turn to	his friends	17
the person	let	my friends	17
the person	see	friends	16
the person	call	his friends	16
the person	become	close friends	16
the person	come as	friends	16
the person	find	his friends	16
the person	need	all the friends	15
the person	have plenty of	friends	15
the person	make lot of	friends	15
the person	use to be	friends	15
the person	be with	my friends	14
the person	be	better friends	14
the person	have to make	friends	14
the person	be	their friends	14
the person	know	my friends	14
the person	talk to	our friends	14
the person	count as	friends	14
the person	look at	her friends	14
the person	love	my friends	13
the person	be	the only friends	13
the person	desert	my friends	13
the person	know	his friends	13
the person	make	some friends	13
the person	surround by	friends	13
the person	know	your friends	13
the person	think	my friends	13
the person	value	your friendship	13
the person	want to make	friends	13
the person	have as	many friends	13
the person	help	my friends	12
the person	visit	friends	12
the person	call	your friends	12
the person	be one of	my best friends	12
the person	want	your friends	12
the person	be	the best friends	12
the person	part	good friends	12
the person	get	any friends	12
the person	suppose to be	friends	12
the person	tell	their friends	11
the person	part as	friends	11
the person	make	few friends	11
the person	meet	some friends	11
the person	be with	his friends	11
the person	have	good friends	11
the person	call to	his friends	11
the person	choose	your friends	11
the person	bring	# friends	11
the person	glance at	his friends	11
the person	become	great friends	11
the person	be	true friends	11
the person	swear	friendship	10
the person	meet	friends	10
the person	look at	my friends	10
the person	be	my best friends	10
the person	meet	my friends	10
the person	leave	my friends	10
the person	lose lot of	friends	10
the person	look to	his friends	10
the person	send	my friends	10
the person	find	my friends	10
the person	lose	his friends	10
the person	be	sure your friends	10
the person	remain	good friends	10
the person	try to make	friends	10
the person	see	old friends	10
the person	have number of	friends	10
the person	be	friends or foes	10
the person	stay with	some friends	10
the person	want	any friends	10
the person	ask	my friends	10
the person	be amongst	friends	10
the person	help	your friends	10
the person	get	home	3065
the person	be	home	2595
the person	go	home	2526
the person	come	home	2038
the person	be at	home	1860
the person	return	home	807
the person	leave	home	564
the person	feel at	home	473
the person	stay at	home	369
the person	be from	home	336
the person	reach	home	284
the person	stay	home	257
the person	walk	home	256
the person	call	home	251
the person	drive	home	216
the person	head	home	185
the person	arrive	home	184
the person	bring	home	171
the person	head for	home	135
the person	go on	home	129
the person	live at	home	128
the person	run from	home	126
the person	be way from	home	126
the person	want to get	home	118
the person	do at	home	106
the person	run	home	102
the person	want to go	home	102
the person	start	home	98
the person	have to get	home	89
the person	have at	home	89
the person	hurry	home	88
the person	be more at	home	87
the person	send	home	81
the person	sit at	home	80
the person	ride	home	80
the person	feel more at	home	77
the person	take	home	74
the person	remain at	home	65
the person	get to get	home	64
the person	fly	home	61
the person	want to be	home	56
the person	have to go	home	55
the person	start for	home	53
the person	leave for	home	52
the person	be glad to be	home	47
the person	see	home	45
the person	work at	home	42
the person	seem at	home	41
the person	need to get	home	41
the person	leave at	home	40
the person	turn for	home	40
the person	write	home	40
the person	feel right at	home	39
the person	get at	home	37
the person	strike	home	36
the person	see at	home	35
the person	think of	home	35
the person	look at	home	33
the person	run for	home	33
the person	be safe at	home	32
the person	be off	home	31
the person	bring from	home	30
the person	be to	home	29
the person	rush	home	29
the person	go from	home	29
the person	dine at	home	29
the person	hasten	home	29
the person	get on	home	28
the person	keep at	home	28
the person	be anxious to get	home	26
the person	sail	home	26
the person	have to walk	home	25
the person	stop at	home	25
the person	try to get	home	24
the person	carry	home	24
the person	set out from	home	24
the person	like to go	home	24
the person	use at	home	22
the person	find at	home	22
the person	be most at	home	22
the person	need at	home	22
the person	feel most at	home	21
the person	eat at	home	21
the person	get from	home	20
the person	say at	home	20
the person	at	home	20
the person	go to get	home	20
the person	long for	home	20
the person	have to come	home	18
the person	dream of	home	18
the person	to be	home	18
the person	ship	home	18
the person	find	home	18
the person	be much at	home	18
the person	turn toward	home	18
the person	go back	home	18
the person	say	home	17
the person	set out for	home	17
the person	crawl	home	17
the person	use to at	home	17
the person	wish to go	home	17
the person	know at	home	17
the person	sleep at	home	17
the person	have to stay at	home	16
the person	come from	home	16
the person	trudge	home	16
the person	have to stay	home	16
the person	think of go	home	16
the person	make for	home	16
the person	have	home	16
the person	be for	home	15
the person	head on	home	15
the person	travel	home	15
the person	want to return	home	15
the person	get to	home	15
the person	be happy at	home	15
the person	be able to get	home	15
the person	wait at	home	15
the person	want to stay	home	15
the person	phone	home	15
the person	be glad to get	home	14
the person	be to get	home	14
the person	head toward	home	14
the person	get to go	home	14
the person	go to be	home	14
the person	goin'	home	14
the person	have to be	home	14
the person	get closer to	home	14
the person	be happy to be	home	14
the person	be absent from	home	14
the person	die at	home	14
the person	feel from	home	14
the person	read at	home	14
the person	seem to be at	home	14
the person	speak of	home	14
the person	be able to go	home	14
the person	gotta get	home	14
the person	run along	home	13
the person	stroll	home	13
the person	set off for	home	13
the person	expect to be	home	13
the person	stagger	home	12
the person	suppose to get	home	12
the person	march	home	12
the person	do	home	12
the person	suppose to be	home	12
the person	look to get	home	12
the person	want to come	home	11
the person	be close to	home	11
the person	spend time at	home	11
the person	press	home	11
the person	be closer to	home	11
the person	like to get	home	11
the person	send back	home	11
the person	limp	home	11
the person	go to come	home	11
the person	expect	home	11
the person	sit	home	11
the person	have one at	home	10
the person	escort	home	10
the person	bind for	home	10
the person	be as at	home	10
the person	miss	home	10
the person	insist on go	home	10
the person	decide to walk	home	10
the person	arrive at	home	10
the person	happen at	home	10
the person	use to back	home	10
the person	start from	home	10
the person	accept	the invitation	95
the person	have	an invitation	37
the person	accept	his invitation	30
the person	receive	an invitation	28
the person	accept	an invitation	23
the person	accept	your invitation	23
the person	decline	the invitation	22
the person	refuse	the invitation	20
the person	accept	my invitation	16
the person	be at	my invitation	13
the person	appreciate	the invitation	13
the person	seem to remember	an invitation	13
the person	need	an invitation	12
the person	have	the invitation	11
the person	refuse	an invitation	11
the person	receive	the invitation	11
the person	accept	this invitation	10
the person	get	an invitation	10
the person	expect	an invitation	10
the person	repeat	his invitation	10
the person	invite to	dinner	38
the person	invite to	the party	20
the person	invite to	tea	13
the person	invite to	a party	13
the person	have	lunch	407
the person	go to	lunch	142
the person	eat	lunch	112
the person	stop for	lunch	108
the person	finish	lunch	54
the person	break for	lunch	53
the person	be for	lunch	47
the person	have for	lunch	41
the person	have	some lunch	39
the person	come to	lunch	34
the person	be to	lunch	33
the person	be at	lunch	31
the person	eat	his lunch	27
the person	miss	lunch	24
the person	go for	lunch	23
the person	get	lunch	20
the person	pack	a lunch	19
the person	have	any lunch	19
the person	order	lunch	18
the person	have	no lunch	18
the person	go home for	lunch	17
the person	want	lunch	17
the person	be	lunching	17
the person	come for	lunch	16
the person	stay for	lunch	16
the person	meet for	lunch	16
the person	come home for	lunch	15
the person	have	our lunch	14
the person	sit to	lunch	14
the person	finish	his lunch	14
the person	have	our picnic lunch	13
the person	eat	their lunch	13
the person	want	some lunch	13
the person	lose	my lunch	12
the person	lose	his lunch	12
the person	go to have	lunch	12
the person	skip	lunch	12
the person	do	lunch	12
the person	finish	my lunch	12
the person	have time for	lunch	12
the person	have	luncheon	11
the person	get for	lunch	11
the person	have lunch at	my desk	11
the person	go out for	lunch	10
the person	be after	lunch	10
the person	have	an early lunch	10
the person	eat	a quick lunch	10
the person	come from	lunch	10
the person	have	my lunch	10
the person	pick up	the phone	773
the person	hang up	the phone	492
the person	be on	the phone	326
the person	put	the phone	228
the person	pick up	the telephone	180
the person	reach for	the phone	176
the person	answer	the phone	174
the person	put down	the phone	134
the person	talk on	the phone	112
the person	say into	the phone	110
the person	go to	the phone	109
the person	go to	the telephone	105
the person	use	the phone	97
the person	get on	the phone	95
the person	slam	the phone	89
the person	grab	the phone	88
the person	have	a phone	85
the person	lift	the phone	84
the person	take	the phone	74
the person	reach for	the telephone	74
the person	replace	the phone	73
the person	get off	the phone	72
the person	hold	the phone	65
the person	make	a phone call	62
the person	use	your phone	60
the person	say on	the phone	59
the person	pick up	a phone	57
the person	hang up	the telephone	56
the person	say into	the microphone	55
the person	slam down	the phone	53
the person	stare at	the phone	49
the person	speak into	the microphone	49
the person	cradle	the phone	49
the person	pick up	his phone	48
the person	have	a telephone	47
the person	drop	the phone	44
the person	get to	a phone	44
the person	pick up	the microphone	42
the person	speak on	the phone	41
the person	be on	the telephone	40
the person	come to	the phone	40
the person	find	a phone	40
the person	phone	the police	40
the person	look at	the phone	39
the person	use	the telephone	38
the person	hear	the phone	38
the person	answer	the telephone	34
the person	hear	the phone ring	33
the person	get	a phone call	33
the person	have	a phone call	32
the person	set	the phone	31
the person	get	a phone	31
the person	hear	the phone ringing	31
the person	turn to	the phone	30
the person	look at	the telephone	29
the person	find	a pay phone	28
the person	make	phone calls	28
the person	make	a telephone call	28
the person	let	the phone ring	28
the person	have to make	a phone call	27
the person	find	a phone booth	26
the person	wait for	the phone	25
the person	dial	the phone	23
the person	grab	the microphone	23
the person	turn from	the phone	23
the person	stare at	the telephone	23
the person	speak into	the phone	23
the person	snatch up	the phone	23
the person	pick up	a telephone	22
the person	walk to	the phone	22
the person	say over	the phone	22
the person	hear	the telephone	21
the person	take	the telephone	21
the person	say to	the microphone	21
the person	be off	the phone	21
the person	want on	the telephone	20
the person	use	a phone	20
the person	use	a telephone	20
the person	punch	the phone	19
the person	put down	the telephone	19
the person	go to	a phone	19
the person	say into	the telephone	19
the person	need	a phone	19
the person	pick up	the telephone receiver	18
the person	shout into	the microphone	18
the person	get	a telephone call	18
the person	use	a pay phone	18
the person	find	the phone	18
the person	telephone	the police	17
the person	speak into	his microphone	17
the person	wait by	the phone	17
the person	hang	the phone	17
the person	find	a telephone	17
the person	make	some phone calls	17
the person	hold	the telephone	17
the person	stay on	the phone	17
the person	wear	earphones	17
the person	pick	the phone	17
the person	phone	a friend	17
the person	take phone off	the hook	16
the person	have	a telephone call	16
the person	cover	the phone	16
the person	talk on	the telephone	16
the person	lift	a phone	16
the person	reach	the phone	16
the person	adjust	the microphone	16
the person	use	your telephone	15
the person	speak into	a microphone	15
the person	pick up	a microphone	15
the person	grab for	the phone	15
the person	replace	the telephone	15
the person	make	a few phone calls	15
the person	answer	your phone	15
the person	lay	the phone	15
the person	phone	home	15
the person	reach for	the microphone	15
the person	have	the phone	14
the person	get to	the phone	14
the person	throw	the phone	14
the person	call on	the telephone	14
the person	push	the phone	14
the person	get	a telephone	14
the person	return to	the phone	14
the person	speak on	the telephone	14
the person	take phone from	his pocket	14
the person	have	a cell phone	14
the person	turn	the phone	14
the person	see	the phone	13
the person	say into	his microphone	13
the person	remove	the earphones	13
the person	want to make	a phone call	13
the person	go to	a wall phone	13
the person	lower	the phone	13
the person	pull	the phone	13
the person	want on	the phone	13
the person	take	the microphone	13
the person	lift	the telephone receiver	13
the person	answer	her phone	13
the person	dial	a phone number	13
the person	make	that phone call	13
the person	lift	his phone	13
the person	reach	a phone	12
the person	hand	the phone	12
the person	speak into	the telephone	12
the person	be in	the phone book	12
the person	leave	the phone booth	12
the person	pick up	her phone	12
the person	hear	the telephone ring	12
the person	need	a telephone	12
the person	have	no telephone	12
the person	make	# phone calls	12
the person	see	the telephone	12
the person	be in	a phone booth	12
the person	toss	the phone	12
the person	go to	phone	11
the person	run to	the phone	11
the person	call from	a pay phone	11
the person	go to make	a phone call	11
the person	turn to	the telephone	11
the person	go to	a telephone	11
the person	shove	the phone	11
the person	snatch	the earphones	11
the person	switch off	the phones	11
the person	walk over to	the phone	11
the person	receive	a phone call	11
the person	be busy on	the phone	11
the person	lift	the microphone	11
the person	switch off	the phone	11
the person	scream into	the phone	11
the person	do	phone	11
the person	go over to	the phone	10
the person	run to	the telephone	10
the person	answer	his phone	10
the person	make	# phone call	10
the person	switch	the phone	10
the person	call into	the microphone	10
the person	be	a phoney	10
the person	clutch	the phone	10
the person	shout into	his microphone	10
the person	make	those phone calls	10
the person	talk to on	the phone	10
the person	shout into	the phone	10
the person	be in	the phone booth	10
the person	call	the phone company	10
the person	set down	the phone	10
the person	talk by	phone	10
the person	get to	a telephone	10
the person	unplug	the phone	10
the person	fling	the phone	10
the person	yell into	the phone	10
the person	drop	the telephone	10
the person	leave	the room	2555
the person	enter	the room	1146
the person	cross	the room	994
the person	look around	the room	882
the person	be in	the room	857
the person	come into	the room	585
the person	go into	the bathroom	475
the person	walk across	the room	386
the person	go out of	the room	360
the person	glance around	the room	358
the person	go to	my room	343
the person	walk out of	the room	332
the person	step into	the room	306
the person	go to	his room	299
the person	go into	the bedroom	288
the person	go to	the bathroom	285
the person	go into	the living room	273
the person	walk into	the room	247
the person	go into	the room	223
the person	go to	her room	204
the person	have	room	202
the person	be in	a room	200
the person	pace	the room	187
the person	be in	his room	171
the person	be in	my room	165
the person	look across	the room	164
the person	be in	this room	156
the person	look about	the room	150
the person	scan	the room	149
the person	be in	her room	148
the person	run out of	the room	144
the person	be out of	the room	136
the person	return to	the living room	135
the person	have	a room	135
the person	see	the room	129
the person	leave	this room	128
the person	go to	the room	126
the person	have to go to	the bathroom	126
the person	be in	the same room	122
the person	move across	the room	122
the person	walk into	the living room	121
the person	stride across	the room	118
the person	look	the room	118
the person	enter	a room	116
the person	be across	the room	114
the person	stride from	the room	111
the person	move into	the room	110
the person	go to	the bedroom	108
the person	walk from	the room	107
the person	be in	the bathroom	105
the person	be in	the living room	105
the person	go across	the room	103
the person	leave	his room	103
the person	go to	your room	102
